0.1,0.2,0.2,0.2,0.3,0.1,0.01,0.01,0.28900281
0.8,0.2,0.2,0.2,0.3,0.1,0.01,0.01,0.28900281
0.1,0.6,0.2,0.2,0.3,0.1,0.01,0.01,0.28900281
0.8,0.6,0.2,0.2,0.3,0.1,0.01,0.01,0.28900281
0.1,0.2,0.7,0.2,0.3,0.1,0.01,0.01,0.28900281
0.8,0.2,0.7,0.2,0.3,0.1,0.01,0.01,0.28900281
0.8,0.6,0.7,0.2,0.3,0.1,0.01,0.01,0.28900281
0.8,0.2,0.2,0.8,0.3,0.1,0.01,0.01,0.28900281
0.8,0.6,0.2,0.8,0.3,0.1,0.01,0.01,0.28900281
0.8,0.2,0.7,0.8,0.3,0.1,0.01,0.01,0.28900281
